model,exposure_spec,exposure_label,outcome,outcome_label,year,rel_year,term,coef,se,ci_low,ci_high,ci_95,pval_crv1,pval_wbt,pretrend_wald_p,pre_period,reference_year,n_obs,n_clusters,coef_rounded,se_rounded,pval_crv1_rounded,pval_wbt_rounded
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap,Poverty gap,2022,3,year::2022:_exposure,0.0030189561197920614,0.002212496075626178,-0.0017263760102813478,0.007764288249865471,"[-0.0017, 0.0078]",0.19394168180287386,,0.29914410146147247,False,2019,160509,15,0.003,0.0022,0.1939,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap,Poverty gap,2023,4,year::2023:_exposure,0.002806078276391177,0.0027962908405474982,-0.003191369093961584,0.008803525646743937,"[-0.0032, 0.0088]",0.33264966896644155,,0.29914410146147247,False,2019,160509,15,0.0028,0.0028,0.3326,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap,Poverty gap,2024,5,year::2024:_exposure,0.003048213516410644,0.0025812760912974292,-0.0024880730820445837,0.008584500114865872,"[-0.0025, 0.0086]",0.2573186824065299,,0.29914410146147247,False,2019,160509,15,0.003,0.0026,0.2573,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap,Poverty gap,2025,6,year::2025:_exposure,0.0025937565387281983,0.002515964534663703,-0.002802450702491824,0.00798996377994822,"[-0.0028, 0.008]",0.3200605692509464,,0.29914410146147247,False,2019,160509,15,0.0026,0.0025,0.3201,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap_sq,Squared poverty gap,2017,-2,year::2017:_exposure,0.0017077257649035949,0.0016270484023935185,-0.001781945989147954,0.005197397518955144,"[-0.0018, 0.0052]",0.31169049302316565,,0.5588692651088671,True,2019,160509,15,0.0017,0.0016,0.3117,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap_sq,Squared poverty gap,2018,-1,year::2018:_exposure,-0.0006302308657338894,0.0016770869268811755,-0.004227224580989614,0.002966762849521835,"[-0.0042, 0.003]",0.7127065931506698,,0.5588692651088671,True,2019,160509,15,-0.0006,0.0017,0.7127,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap_sq,Squared poverty gap,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.5588692651088671,True,2019,160509,15,0.0,0.0,,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap_sq,Squared poverty gap,2021,2,year::2021:_exposure,0.003576950755914733,0.002347411736981799,-0.0014577466886258393,0.008611648200455305,"[-0.0015, 0.0086]",0.14982884973708566,,0.5588692651088671,False,2019,160509,15,0.0036,0.0023,0.1498,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap_sq,Squared poverty gap,2022,3,year::2022:_exposure,0.0029426308775777786,0.0020226724110409826,-0.0013955699836415295,0.007280831738797087,"[-0.0014, 0.0073]",0.16777122925952193,,0.5588692651088671,False,2019,160509,15,0.0029,0.002,0.1678,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap_sq,Squared poverty gap,2023,4,year::2023:_exposure,0.0024648668876897056,0.002129017489143769,-0.002101421481370037,0.007031155256749449,"[-0.0021, 0.007]",0.2663372679965985,,0.5588692651088671,False,2019,160509,15,0.0025,0.0021,0.2663,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap_sq,Squared poverty gap,2024,5,year::2024:_exposure,0.002639831144649866,0.0018977421365962354,-0.0014304209270224306,0.006710083216322162,"[-0.0014, 0.0067]",0.18592728004504,,0.5588692651088671,False,2019,160509,15,0.0026,0.0019,0.1859,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap_sq,Squared poverty gap,2025,6,year::2025:_exposure,0.0026513269675471182,0.001964657418005526,-0.001562444108910098,0.006865098044004335,"[-0.0016, 0.0069]",0.19859248981790678,,0.5588692651088671,False,2019,160509,15,0.0027,0.002,0.1986,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,matdep,Severe material deprivation,2017,-2,year::2017:_exposure,0.001996017241170869,0.002745377927520629,-0.003823923975745178,0.007815958458086917,"[-0.0038, 0.0078]",0.4777013823744154,,0.7559146401315952,True,2019,171933,17,0.002,0.0027,0.4777,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,matdep,Severe material deprivation,2018,-1,year::2018:_exposure,-0.0013490016832883303,0.002595702075359541,-0.00685164426804263,0.00415364090146597,"[-0.0069, 0.0042]",0.6103839611905686,,0.7559146401315952,True,2019,171933,17,-0.0013,0.0026,0.6104,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,matdep,Severe material deprivation,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.7559146401315952,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,matdep,Severe material deprivation,2021,2,year::2021:_exposure,0.007533094793919647,0.0023291956292653083,0.002595420636517135,0.012470768951322158,"[0.0026, 0.0125]",0.0051906722653563,,0.7559146401315952,False,2019,171933,17,0.0075,0.0023,0.0052,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,matdep,Severe material deprivation,2022,3,year::2022:_exposure,0.008879129329930369,0.002371400680704473,0.0038519844603280666,0.013906274199532671,"[0.0039, 0.0139]",0.0017690857665648707,,0.7559146401315952,False,2019,171933,17,0.0089,0.0024,0.0018,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,matdep,Severe material deprivation,2023,4,year::2023:_exposure,0.01052502737381142,0.003109691259767099,0.0039327763932891285,0.01711727835433371,"[0.0039, 0.0171]",0.003781133266111514,,0.7559146401315952,False,2019,171933,17,0.0105,0.0031,0.0038,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,matdep,Severe material deprivation,2024,5,year::2024:_exposure,0.00632209484360598,0.0022591917856454083,0.0015328222052591496,0.01111136748195281,"[0.0015, 0.0111]",0.01288414057147369,,0.7559146401315952,False,2019,171933,17,0.0063,0.0023,0.0129,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,matdep,Severe material deprivation,2025,6,year::2025:_exposure,0.008098242297711764,0.0026545853609983646,0.0024707727236961633,0.013725711871727364,"[0.0025, 0.0137]",0.007628191569359011,,0.7559146401315952,False,2019,171933,17,0.0081,0.0027,0.0076,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty,At-risk-of-poverty,2017,-2,year::2017:_exposure,0.00458092978527155,0.003702514152923642,-0.003268049587952973,0.012429909158496073,"[-0.0033, 0.0124]",0.2338463003993312,,0.002723185951746844,True,2019,171933,17,0.0046,0.0037,0.2338,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty,At-risk-of-poverty,2018,-1,year::2018:_exposure,0.008211446637278014,0.0026483003651328763,0.002597300659303246,0.013825592615252782,"[0.0026, 0.0138]",0.006870551260627078,,0.002723185951746844,True,2019,171933,17,0.0082,0.0026,0.0069,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty,At-risk-of-poverty,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.002723185951746844,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty,At-risk-of-poverty,2021,2,year::2021:_exposure,0.003864306916975627,0.005654624571515847,-0.008122961677287533,0.015851575511238787,"[-0.0081, 0.0159]",0.5041380848656385,,0.002723185951746844,False,2019,171933,17,0.0039,0.0057,0.5041,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty,At-risk-of-poverty,2022,3,year::2022:_exposure,0.0013698425811320054,0.002750199938195626,-0.004460320841766868,0.00720000600403088,"[-0.0045, 0.0072]",0.6251984392253491,,0.002723185951746844,False,2019,171933,17,0.0014,0.0028,0.6252,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty,At-risk-of-poverty,2023,4,year::2023:_exposure,0.002999957713665063,0.00424487889637252,-0.005998783553307514,0.01199869898063764,"[-0.006, 0.012]",0.48990318580404435,,0.002723185951746844,False,2019,171933,17,0.003,0.0042,0.4899,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty,At-risk-of-poverty,2024,5,year::2024:_exposure,0.004057010994819898,0.003782225845407706,-0.003960949617711488,0.012074971607351284,"[-0.004, 0.0121]",0.29934016022387144,,0.002723185951746844,False,2019,171933,17,0.0041,0.0038,0.2993,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty,At-risk-of-poverty,2025,6,year::2025:_exposure,0.001294631670274447,0.0028098692073596867,-0.004662024952525979,0.007251288293074873,"[-0.0047, 0.0073]",0.6511825454208824,,0.002723185951746844,False,2019,171933,17,0.0013,0.0028,0.6512,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap,Poverty gap,2017,-2,year::2017:_exposure,0.0030656048620353706,0.001048267435601548,0.0008433771703025739,0.005287832553768168,"[0.0008, 0.0053]",0.009924077242227103,,0.009589079008765568,True,2019,171933,17,0.0031,0.001,0.0099,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap,Poverty gap,2018,-1,year::2018:_exposure,0.0008469096642771848,0.0016261987205948968,-0.0026004776210987613,0.004294296949653131,"[-0.0026, 0.0043]",0.6096448561351258,,0.009589079008765568,True,2019,171933,17,0.0008,0.0016,0.6096,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap,Poverty gap,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.009589079008765568,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap,Poverty gap,2021,2,year::2021:_exposure,0.002850198870010512,0.002232775730243875,-0.0018830742325060853,0.007583471972527109,"[-0.0019, 0.0076]",0.21998692410210596,,0.009589079008765568,False,2019,171933,17,0.0029,0.0022,0.22,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap,Poverty gap,2022,3,year::2022:_exposure,0.0017055932568971917,0.0016473109250176336,-0.0017865499025127567,0.00519773641630714,"[-0.0018, 0.0052]",0.3158875775236121,,0.009589079008765568,False,2019,171933,17,0.0017,0.0016,0.3159,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap,Poverty gap,2023,4,year::2023:_exposure,0.0018514608740705144,0.0024058058683878868,-0.003248619735222559,0.006951541483363587,"[-0.0032, 0.007]",0.45276147786978616,,0.009589079008765568,False,2019,171933,17,0.0019,0.0024,0.4528,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap,Poverty gap,2024,5,year::2024:_exposure,0.002476932955537887,0.0022332768649833573,-0.0022574025051685627,0.007211268416244337,"[-0.0023, 0.0072]",0.28377888161543874,,0.009589079008765568,False,2019,171933,17,0.0025,0.0022,0.2838,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap,Poverty gap,2025,6,year::2025:_exposure,0.0011784018923573043,0.0014266669575369523,-0.0018459969511491455,0.004202800735863754,"[-0.0018, 0.0042]",0.4209604469968602,,0.009589079008765568,False,2019,171933,17,0.0012,0.0014,0.421,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap_sq,Squared poverty gap,2017,-2,year::2017:_exposure,0.0018693448537669445,0.0011284783981063814,-0.000522922482435486,0.004261612189969375,"[-0.0005, 0.0043]",0.1170933587681331,,0.18972050948259678,True,2019,171933,17,0.0019,0.0011,0.1171,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap_sq,Squared poverty gap,2018,-1,year::2018:_exposure,-0.00022499938682345972,0.0014099397975571516,-0.003213938235247808,0.002763939461600889,"[-0.0032, 0.0028]",0.8752084058848859,,0.18972050948259678,True,2019,171933,17,-0.0002,0.0014,0.8752,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap_sq,Squared poverty gap,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.18972050948259678,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap_sq,Squared poverty gap,2021,2,year::2021:_exposure,0.002246416591630023,0.0018180787404047146,-0.0016077381645554353,0.006100571347815481,"[-0.0016, 0.0061]",0.23444276119515117,,0.18972050948259678,False,2019,171933,17,0.0022,0.0018,0.2344,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap_sq,Squared poverty gap,2022,3,year::2022:_exposure,0.0019696358160518554,0.0016580447365790625,-0.0015452620073680085,0.005484533639471719,"[-0.0015, 0.0055]",0.25219788788892883,,0.18972050948259678,False,2019,171933,17,0.002,0.0017,0.2522,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap_sq,Squared poverty gap,2023,4,year::2023:_exposure,0.0018948223759028284,0.0018654569949032686,-0.0020597697930619676,0.005849414544867624,"[-0.0021, 0.0058]",0.32486701751427605,,0.18972050948259678,False,2019,171933,17,0.0019,0.0019,0.3249,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap_sq,Squared poverty gap,2024,5,year::2024:_exposure,0.002315458460818455,0.0016538007775693362,-0.0011904425714070123,0.005821359493043922,"[-0.0012, 0.0058]",0.18058050791951974,,0.18972050948259678,False,2019,171933,17,0.0023,0.0017,0.1806,
alternative_exposure_event_study,exposure_cov_hybrid,Coverage hybrid,poverty_gap_sq,Squared poverty gap,2025,6,year::2025:_exposure,0.001360274918732415,0.0010192801839406232,-0.0008005025445945273,0.0035210523820593575,"[-0.0008, 0.0035]",0.20070765574899596,,0.18972050948259678,False,2019,171933,17,0.0014,0.001,0.2007,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,matdep,Severe material deprivation,2017,-2,year::2017:_exposure,0.004182121914048878,0.0034890511336007454,-0.0032143360733252677,0.011578579901423023,"[-0.0032, 0.0116]",0.24812012238484238,,0.486449598519043,True,2019,171933,17,0.0042,0.0035,0.2481,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,matdep,Severe material deprivation,2018,-1,year::2018:_exposure,-0.000844411857666694,0.0022322930601857173,-0.0055766617453692265,0.003887838030035839,"[-0.0056, 0.0039]",0.7102010376306389,,0.486449598519043,True,2019,171933,17,-0.0008,0.0022,0.7102,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,matdep,Severe material deprivation,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.486449598519043,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,matdep,Severe material deprivation,2021,2,year::2021:_exposure,0.008421043981335767,0.0034965783285434665,0.001008629053514276,0.015833458909157258,"[0.001, 0.0158]",0.028441490091429156,,0.486449598519043,False,2019,171933,17,0.0084,0.0035,0.0284,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,matdep,Severe material deprivation,2022,3,year::2022:_exposure,0.0063945886226526565,0.0027379064547533253,0.000590486220449004,0.012198691024856309,"[0.0006, 0.0122]",0.03285936320278915,,0.486449598519043,False,2019,171933,17,0.0064,0.0027,0.0329,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,matdep,Severe material deprivation,2023,4,year::2023:_exposure,0.006348766419672028,0.0046594532125255874,-0.003528833137034463,0.01622636597637852,"[-0.0035, 0.0162]",0.1918950599518312,,0.486449598519043,False,2019,171933,17,0.0063,0.0047,0.1919,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,matdep,Severe material deprivation,2024,5,year::2024:_exposure,0.004296778401012629,0.003096731586088665,-0.002267999298602573,0.01086155610062783,"[-0.0023, 0.0109]",0.18430629944754773,,0.486449598519043,False,2019,171933,17,0.0043,0.0031,0.1843,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,matdep,Severe material deprivation,2025,6,year::2025:_exposure,0.002417197342839663,0.0031527714763681454,-0.004266379617146787,0.009100774302826114,"[-0.0043, 0.0091]",0.4544305426813544,,0.486449598519043,False,2019,171933,17,0.0024,0.0032,0.4544,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty,At-risk-of-poverty,2017,-2,year::2017:_exposure,0.004146790225864767,0.003169164484907352,-0.002571538359794126,0.01086511881152366,"[-0.0026, 0.0109]",0.20919544134850976,,0.3964759978928956,True,2019,171933,17,0.0041,0.0032,0.2092,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty,At-risk-of-poverty,2018,-1,year::2018:_exposure,0.001256589539184347,0.004541485699568645,-0.00837093006166877,0.010884109140037464,"[-0.0084, 0.0109]",0.7855596801697271,,0.3964759978928956,True,2019,171933,17,0.0013,0.0045,0.7856,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty,At-risk-of-poverty,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.3964759978928956,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty,At-risk-of-poverty,2021,2,year::2021:_exposure,0.006239224617509993,0.006034200706156167,-0.006552709436035102,0.019031158671055086,"[-0.0066, 0.019]",0.3165232379305203,,0.3964759978928956,False,2019,171933,17,0.0062,0.006,0.3165,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty,At-risk-of-poverty,2022,3,year::2022:_exposure,0.004290569514522281,0.0046123726072943355,-0.005487223617663936,0.014068362646708497,"[-0.0055, 0.0141]",0.366075385878168,,0.3964759978928956,False,2019,171933,17,0.0043,0.0046,0.3661,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty,At-risk-of-poverty,2023,4,year::2023:_exposure,0.00567815952259991,0.005566207683328094,-0.006121673641853379,0.017477992687053197,"[-0.0061, 0.0175]",0.3228527948661857,,0.3964759978928956,False,2019,171933,17,0.0057,0.0056,0.3229,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty,At-risk-of-poverty,2024,5,year::2024:_exposure,0.0033466825142351715,0.005386908583982795,-0.00807305353937042,0.014766418567840764,"[-0.0081, 0.0148]",0.543177637227606,,0.3964759978928956,False,2019,171933,17,0.0033,0.0054,0.5432,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty,At-risk-of-poverty,2025,6,year::2025:_exposure,0.003948389097194697,0.005119551860375362,-0.006904576021253066,0.01480135421564246,"[-0.0069, 0.0148]",0.451806484535213,,0.3964759978928956,False,2019,171933,17,0.0039,0.0051,0.4518,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap,Poverty gap,2017,-2,year::2017:_exposure,0.0025965842137418674,0.002034669905353128,-0.001716723300782238,0.006909891728265973,"[-0.0017, 0.0069]",0.2201100595668355,,0.08150936499555582,True,2019,171933,17,0.0026,0.002,0.2201,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap,Poverty gap,2018,-1,year::2018:_exposure,-0.0008237097336631618,0.0016024065655153052,-0.004220659903405988,0.0025732404360796638,"[-0.0042, 0.0026]",0.6142465857628456,,0.08150936499555582,True,2019,171933,17,-0.0008,0.0016,0.6142,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap,Poverty gap,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.08150936499555582,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap,Poverty gap,2021,2,year::2021:_exposure,0.0042854956691446575,0.0027950440255393827,-0.001639732972152987,0.010210724310442301,"[-0.0016, 0.0102]",0.1447488121681344,,0.08150936499555582,False,2019,171933,17,0.0043,0.0028,0.1447,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap,Poverty gap,2022,3,year::2022:_exposure,0.0031108548710879914,0.0018534787596742814,-0.0008183445735395556,0.007040054315715538,"[-0.0008, 0.007]",0.11269255677157508,,0.08150936499555582,False,2019,171933,17,0.0031,0.0019,0.1127,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap,Poverty gap,2023,4,year::2023:_exposure,0.0025267611315032902,0.0019263496285883992,-0.0015569176542941528,0.006610439917300733,"[-0.0016, 0.0066]",0.20813726838478264,,0.08150936499555582,False,2019,171933,17,0.0025,0.0019,0.2081,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap,Poverty gap,2024,5,year::2024:_exposure,0.0019517665772505678,0.0018897160373129694,-0.0020542524642725864,0.005957785618773722,"[-0.0021, 0.006]",0.31704079062319845,,0.08150936499555582,False,2019,171933,17,0.002,0.0019,0.317,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap,Poverty gap,2025,6,year::2025:_exposure,0.0030854920746436277,0.0025022287623539365,-0.0022189959385343237,0.008389980087821578,"[-0.0022, 0.0084]",0.23534975589748441,,0.08150936499555582,False,2019,171933,17,0.0031,0.0025,0.2353,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap_sq,Squared poverty gap,2017,-2,year::2017:_exposure,0.0017328354217954448,0.0014635567233022982,-0.0013697662316439927,0.004835437075234882,"[-0.0014, 0.0048]",0.25370922379267524,,0.1546386565843598,True,2019,171933,17,0.0017,0.0015,0.2537,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap_sq,Squared poverty gap,2018,-1,year::2018:_exposure,-0.0008311262156187068,0.0013576497794910622,-0.0037092151776483774,0.002046962746410964,"[-0.0037, 0.002]",0.5490203591008695,,0.1546386565843598,True,2019,171933,17,-0.0008,0.0014,0.549,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap_sq,Squared poverty gap,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.1546386565843598,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap_sq,Squared poverty gap,2021,2,year::2021:_exposure,0.0035290841998063933,0.002081242886181824,-0.000882953623576994,0.00794112202318978,"[-0.0009, 0.0079]",0.10931792674875984,,0.1546386565843598,False,2019,171933,17,0.0035,0.0021,0.1093,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap_sq,Squared poverty gap,2022,3,year::2022:_exposure,0.002725201185826341,0.0013211811578197753,-7.557775186707366e-05,0.005525980123519755,"[-0.0001, 0.0055]",0.05576362171778548,,0.1546386565843598,False,2019,171933,17,0.0027,0.0013,0.0558,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap_sq,Squared poverty gap,2023,4,year::2023:_exposure,0.0021718977885278787,0.001267661140640143,-0.0005154237811320203,0.004859219358187778,"[-0.0005, 0.0049]",0.10596088704116036,,0.1546386565843598,False,2019,171933,17,0.0022,0.0013,0.106,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap_sq,Squared poverty gap,2024,5,year::2024:_exposure,0.0016460188212065218,0.001185562845224002,-0.0008672621369436681,0.004159299779356712,"[-0.0009, 0.0042]",0.1840476199085439,,0.1546386565843598,False,2019,171933,17,0.0016,0.0012,0.184,
alternative_exposure_event_study,exposure_exp_hybrid,Expenditure hybrid,poverty_gap_sq,Squared poverty gap,2025,6,year::2025:_exposure,0.0029858210548705908,0.0018879793032657208,-0.0010165162749424628,0.006988158384683644,"[-0.001, 0.007]",0.1333299817516318,,0.1546386565843598,False,2019,171933,17,0.003,0.0019,0.1333,
